profile,year,month,source,simulated_profit_pct,simulated_dd_pct
AGGRESSIVE_FUNDED_CHALLENGE,2023,2023-02,exness,5.8,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2023,2023-03,exness,21.04,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2023,2023-04,exness,13.54,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2023,2023-05,exness,9.19,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2023,2023-06,exness,4.11,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2023,2023-07,exness,4.11,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2023,2023-08,exness,3.87,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2023,2023-09,exness,7.26,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2023,2023-10,exness,14.27,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2023,2023-11,exness,9.92,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2023,2023-12,exness,7.01,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2024,2024-01,exness,11.61,3.72
AGGRESSIVE_FUNDED_CHALLENGE,2024,2024-02,exness,4.6,3.72
AGGRESSIVE_FUNDED_CHALLENGE,2024,2024-03,exness,9.19,3.72
AGGRESSIVE_FUNDED_CHALLENGE,2024,2024-04,exness,18.14,3.72
AGGRESSIVE_FUNDED_CHALLENGE,2024,2024-05,exness,13.79,3.72
AGGRESSIVE_FUNDED_CHALLENGE,2024,2024-06,exness,7.26,3.72
AGGRESSIVE_FUNDED_CHALLENGE,2024,2024-07,exness,19.11,3.72
AGGRESSIVE_FUNDED_CHALLENGE,2024,2024-08,exness,11.61,3.72
AGGRESSIVE_FUNDED_CHALLENGE,2024,2024-09,exness,22.98,3.72
AGGRESSIVE_FUNDED_CHALLENGE,2024,2024-10,exness,19.11,3.72
AGGRESSIVE_FUNDED_CHALLENGE,2024,2024-11,exness,24.91,3.72
AGGRESSIVE_FUNDED_CHALLENGE,2024,2024-12,exness,22.49,3.72
AGGRESSIVE_FUNDED_CHALLENGE,2025,2025-01,exness,23.94,5.98
AGGRESSIVE_FUNDED_CHALLENGE,2025,2025-02,exness,27.81,5.98
AGGRESSIVE_FUNDED_CHALLENGE,2025,2025-03,exness,22.49,5.98
AGGRESSIVE_FUNDED_CHALLENGE,2025,2025-04,exness,66.27,5.98
AGGRESSIVE_FUNDED_CHALLENGE,2025,2025-05,exness,61.68,5.98
AGGRESSIVE_FUNDED_CHALLENGE,2025,2025-06,exness,28.3,5.98
AGGRESSIVE_FUNDED_CHALLENGE,2025,2025-07,exness,27.81,5.98
AGGRESSIVE_FUNDED_CHALLENGE,2025,2025-08,exness,15.72,5.98
AGGRESSIVE_FUNDED_CHALLENGE,2025,2025-09,exness,37.97,5.98
AGGRESSIVE_FUNDED_CHALLENGE,2025,2025-10,exness,94.57,5.98
AGGRESSIVE_FUNDED_CHALLENGE,2025,2025-11,exness,17.66,5.98
AGGRESSIVE_FUNDED_CHALLENGE,2025,2025-12,exness,49.34,5.98
AGGRESSIVE_FUNDED_CHALLENGE,2021,2021-02,exness,10.16,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2021,2021-03,exness,20.56,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2021,2021-04,exness,26.36,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2021,2021-05,exness,9.19,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2021,2021-06,exness,6.53,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2021,2021-07,exness,7.01,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2021,2021-08,exness,25.64,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2021,2021-09,exness,22.25,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2021,2021-10,exness,18.62,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2021,2021-11,exness,25.4,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2021,2021-12,exness,14.75,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2022,2022-01,exness,14.51,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2022,2022-02,exness,23.22,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2022,2022-03,exness,81.51,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2022,2022-04,exness,22.49,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2022,2022-05,exness,28.3,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2022,2022-06,exness,11.37,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2022,2022-07,exness,32.17,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2022,2022-08,exness,19.59,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2022,2022-09,exness,20.08,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2022,2022-10,exness,19.83,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2022,2022-11,exness,19.35,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2022,2022-12,exness,21.04,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2023,2023-01,exness,18.62,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2023,2023-02,exness,12.82,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2023,2023-03,exness,46.44,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2023,2023-04,exness,29.51,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2023,2023-05,exness,19.83,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2023,2023-06,exness,8.95,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2023,2023-07,exness,8.71,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2023,2023-08,exness,8.22,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2023,2023-09,exness,15.48,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2023,2023-10,exness,30.48,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2023,2023-11,exness,21.04,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2023,2023-12,exness,14.75,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2024,2024-01,exness,24.19,9.3
AGGRESSIVE_FUNDED_CHALLENGE,2024,2024-02,exness,9.92,9.3
AGGRESSIVE_FUNDED_CHALLENGE,2024,2024-03,exness,19.11,9.3
AGGRESSIVE_FUNDED_CHALLENGE,2024,2024-04,exness,37.97,9.3
AGGRESSIVE_FUNDED_CHALLENGE,2024,2024-05,exness,28.54,9.3
AGGRESSIVE_FUNDED_CHALLENGE,2024,2024-06,exness,14.75,9.3
AGGRESSIVE_FUNDED_CHALLENGE,2024,2024-07,exness,39.42,9.3
AGGRESSIVE_FUNDED_CHALLENGE,2024,2024-08,exness,23.7,9.3
AGGRESSIVE_FUNDED_CHALLENGE,2024,2024-09,exness,46.68,9.3
AGGRESSIVE_FUNDED_CHALLENGE,2024,2024-10,exness,38.46,9.3
AGGRESSIVE_FUNDED_CHALLENGE,2024,2024-11,exness,49.58,9.3
AGGRESSIVE_FUNDED_CHALLENGE,2024,2024-12,exness,44.02,9.3
AGGRESSIVE_FUNDED_CHALLENGE,2025,2025-01,exness,46.68,14.88
AGGRESSIVE_FUNDED_CHALLENGE,2025,2025-02,exness,53.69,14.88
AGGRESSIVE_FUNDED_CHALLENGE,2025,2025-03,exness,43.05,14.88
AGGRESSIVE_FUNDED_CHALLENGE,2025,2025-04,exness,125.77,14.88
AGGRESSIVE_FUNDED_CHALLENGE,2025,2025-05,exness,114.4,14.88
AGGRESSIVE_FUNDED_CHALLENGE,2025,2025-06,exness,51.28,14.88
AGGRESSIVE_FUNDED_CHALLENGE,2025,2025-07,exness,50.07,14.88
AGGRESSIVE_FUNDED_CHALLENGE,2025,2025-08,exness,28.06,14.88
AGGRESSIVE_FUNDED_CHALLENGE,2025,2025-09,exness,67.24,14.88
AGGRESSIVE_FUNDED_CHALLENGE,2025,2025-10,exness,165.68,14.88
AGGRESSIVE_FUNDED_CHALLENGE,2025,2025-11,exness,30.23,14.88
AGGRESSIVE_FUNDED_CHALLENGE,2025,2025-12,exness,83.69,14.88
AGGRESSIVE_FUNDED_CHALLENGE,2021,2021-02,exness,20.08,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2021,2021-03,exness,41.12,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2021,2021-04,exness,52.0,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2021,2021-05,exness,18.14,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2021,2021-06,exness,12.58,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2021,2021-07,exness,13.54,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2021,2021-08,exness,49.58,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2021,2021-09,exness,42.57,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2021,2021-10,exness,35.31,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2021,2021-11,exness,47.89,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2021,2021-12,exness,27.81,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2022,2022-01,exness,27.09,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2022,2022-02,exness,42.81,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2022,2022-03,exness,149.72,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2022,2022-04,exness,40.15,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2022,2022-05,exness,50.31,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2022,2022-06,exness,19.83,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2022,2022-07,exness,56.36,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2022,2022-08,exness,34.1,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2022,2022-09,exness,34.59,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2022,2022-10,exness,34.1,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2022,2022-11,exness,33.14,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2022,2022-12,exness,35.8,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2023,2023-01,exness,31.44,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2023,2023-02,exness,21.77,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2023,2023-03,exness,77.64,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2023,2023-04,exness,48.86,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2023,2023-05,exness,32.41,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2023,2023-06,exness,14.75,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2023,2023-07,exness,14.27,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2023,2023-08,exness,13.3,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2023,2023-09,exness,25.15,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2023,2023-10,exness,49.1,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2023,2023-11,exness,33.62,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2023,2023-12,exness,23.7,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2024,2024-01,exness,38.46,18.6
AGGRESSIVE_FUNDED_CHALLENGE,2024,2024-02,exness,15.48,18.6
AGGRESSIVE_FUNDED_CHALLENGE,2024,2024-03,exness,29.99,18.6
AGGRESSIVE_FUNDED_CHALLENGE,2024,2024-04,exness,59.5,18.6
AGGRESSIVE_FUNDED_CHALLENGE,2024,2024-05,exness,44.5,18.6
AGGRESSIVE_FUNDED_CHALLENGE,2024,2024-06,exness,22.74,18.6
AGGRESSIVE_FUNDED_CHALLENGE,2024,2024-07,exness,60.71,18.6
AGGRESSIVE_FUNDED_CHALLENGE,2024,2024-08,exness,36.04,18.6
AGGRESSIVE_FUNDED_CHALLENGE,2024,2024-09,exness,70.87,18.6
AGGRESSIVE_FUNDED_CHALLENGE,2024,2024-10,exness,57.81,18.6
AGGRESSIVE_FUNDED_CHALLENGE,2024,2024-11,exness,73.77,18.6
AGGRESSIVE_FUNDED_CHALLENGE,2024,2024-12,exness,65.06,18.6
AGGRESSIVE_FUNDED_CHALLENGE,2025,2025-01,exness,68.21,29.9
AGGRESSIVE_FUNDED_CHALLENGE,2025,2025-02,exness,77.88,29.9
AGGRESSIVE_FUNDED_CHALLENGE,2025,2025-03,exness,61.68,29.9
AGGRESSIVE_FUNDED_CHALLENGE,2025,2025-04,exness,179.22,29.9
AGGRESSIVE_FUNDED_CHALLENGE,2025,2025-05,exness,159.63,29.9
AGGRESSIVE_FUNDED_CHALLENGE,2025,2025-06,exness,70.38,29.9
AGGRESSIVE_FUNDED_CHALLENGE,2025,2025-07,exness,68.21,29.9
AGGRESSIVE_FUNDED_CHALLENGE,2025,2025-08,exness,37.97,29.9
AGGRESSIVE_FUNDED_CHALLENGE,2025,2025-09,exness,90.7,29.9
AGGRESSIVE_FUNDED_CHALLENGE,2025,2025-10,exness,221.07,29.9
AGGRESSIVE_FUNDED_CHALLENGE,2025,2025-11,exness,39.42,29.9
AGGRESSIVE_FUNDED_CHALLENGE,2025,2025-12,exness,108.84,29.9
AGGRESSIVE_FUNDED_CHALLENGE,2021,2021-02,exness,30.23,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2021,2021-03,exness,61.43,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2021,2021-04,exness,76.91,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2021,2021-05,exness,26.61,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2021,2021-06,exness,18.38,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2021,2021-07,exness,19.59,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2021,2021-08,exness,72.32,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2021,2021-09,exness,61.43,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2021,2021-10,exness,50.79,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2021,2021-11,exness,67.96,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2021,2021-12,exness,39.18,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2022,2022-01,exness,37.97,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2022,2022-02,exness,59.74,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2022,2022-03,exness,207.76,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2022,2022-04,exness,54.66,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2022,2022-05,exness,67.72,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2022,2022-06,exness,26.61,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2022,2022-07,exness,75.46,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2022,2022-08,exness,45.23,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2022,2022-09,exness,45.47,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2022,2022-10,exness,44.75,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2022,2022-11,exness,43.29,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2022,2022-12,exness,46.68,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2023,2023-01,exness,40.63,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2023,2023-02,exness,28.06,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2023,2023-03,exness,100.13,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2023,2023-04,exness,62.4,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2023,2023-05,exness,41.36,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2023,2023-06,exness,18.62,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2023,2023-07,exness,18.14,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2023,2023-08,exness,16.93,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2023,2023-09,exness,31.68,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2023,2023-10,exness,61.68,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2023,2023-11,exness,41.84,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2023,2023-12,exness,29.51,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2024,2024-01,exness,47.89,27.9
AGGRESSIVE_FUNDED_CHALLENGE,2024,2024-02,exness,19.35,27.9
AGGRESSIVE_FUNDED_CHALLENGE,2024,2024-03,exness,37.01,27.9
AGGRESSIVE_FUNDED_CHALLENGE,2024,2024-04,exness,73.29,27.9
AGGRESSIVE_FUNDED_CHALLENGE,2024,2024-05,exness,54.42,27.9
AGGRESSIVE_FUNDED_CHALLENGE,2024,2024-06,exness,27.81,27.9
AGGRESSIVE_FUNDED_CHALLENGE,2024,2024-07,exness,73.77,27.9
AGGRESSIVE_FUNDED_CHALLENGE,2024,2024-08,exness,43.54,27.9
AGGRESSIVE_FUNDED_CHALLENGE,2024,2024-09,exness,85.62,27.9
AGGRESSIVE_FUNDED_CHALLENGE,2024,2024-10,exness,69.42,27.9
AGGRESSIVE_FUNDED_CHALLENGE,2024,2024-11,exness,88.28,27.9
AGGRESSIVE_FUNDED_CHALLENGE,2024,2024-12,exness,77.4,27.9
AGGRESSIVE_FUNDED_CHALLENGE,2025,2025-01,exness,80.78,44.91
AGGRESSIVE_FUNDED_CHALLENGE,2025,2025-02,exness,91.67,44.91
AGGRESSIVE_FUNDED_CHALLENGE,2025,2025-03,exness,72.32,44.91
AGGRESSIVE_FUNDED_CHALLENGE,2025,2025-04,exness,208.97,44.91
AGGRESSIVE_FUNDED_CHALLENGE,2025,2025-05,exness,184.06,44.91
AGGRESSIVE_FUNDED_CHALLENGE,2025,2025-06,exness,80.3,44.91
AGGRESSIVE_FUNDED_CHALLENGE,2025,2025-07,exness,77.64,44.91
AGGRESSIVE_FUNDED_CHALLENGE,2025,2025-08,exness,43.05,44.91
AGGRESSIVE_FUNDED_CHALLENGE,2025,2025-09,exness,102.55,44.91
AGGRESSIVE_FUNDED_CHALLENGE,2025,2025-10,exness,248.64,44.91
AGGRESSIVE_FUNDED_CHALLENGE,2025,2025-11,exness,44.02,44.91
AGGRESSIVE_FUNDED_CHALLENGE,2025,2025-12,exness,120.93,44.91
AGGRESSIVE_FUNDED_CHALLENGE,2021,2021-02,exness,40.15,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2021,2021-03,exness,81.51,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2021,2021-04,exness,101.34,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2021,2021-05,exness,34.59,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2021,2021-06,exness,23.7,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2021,2021-07,exness,25.4,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2021,2021-08,exness,93.6,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2021,2021-09,exness,78.85,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2021,2021-10,exness,64.58,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2021,2021-11,exness,86.11,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2021,2021-12,exness,49.34,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2022,2022-01,exness,47.65,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2022,2022-02,exness,74.74,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2022,2022-03,exness,257.59,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2022,2022-04,exness,66.51,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2022,2022-05,exness,82.24,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2022,2022-06,exness,31.93,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2022,2022-07,exness,90.7,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2022,2022-08,exness,53.94,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2022,2022-09,exness,54.18,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2022,2022-10,exness,53.21,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2022,2022-11,exness,51.03,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2022,2022-12,exness,55.15,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2023,2023-01,exness,47.89,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2023,2023-02,exness,32.89,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2023,2023-03,exness,117.06,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2023,2023-04,exness,72.56,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2023,2023-05,exness,47.65,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2023,2023-06,exness,21.53,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2023,2023-07,exness,20.8,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2023,2023-08,exness,19.35,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2023,2023-09,exness,36.28,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2023,2023-10,exness,70.63,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2023,2023-11,exness,47.89,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2023,2023-12,exness,33.62,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2024,2024-01,exness,54.66,37.21
AGGRESSIVE_FUNDED_CHALLENGE,2024,2024-02,exness,21.77,37.21
AGGRESSIVE_FUNDED_CHALLENGE,2024,2024-03,exness,42.09,37.21
AGGRESSIVE_FUNDED_CHALLENGE,2024,2024-04,exness,82.96,37.21
AGGRESSIVE_FUNDED_CHALLENGE,2024,2024-05,exness,61.43,37.21
AGGRESSIVE_FUNDED_CHALLENGE,2024,2024-06,exness,31.2,37.21
AGGRESSIVE_FUNDED_CHALLENGE,2024,2024-07,exness,82.96,37.21
AGGRESSIVE_FUNDED_CHALLENGE,2024,2024-08,exness,48.86,37.21
AGGRESSIVE_FUNDED_CHALLENGE,2024,2024-09,exness,95.54,37.21
AGGRESSIVE_FUNDED_CHALLENGE,2024,2024-10,exness,77.16,37.21
AGGRESSIVE_FUNDED_CHALLENGE,2024,2024-11,exness,97.71,37.21
AGGRESSIVE_FUNDED_CHALLENGE,2024,2024-12,exness,85.38,37.21
AGGRESSIVE_FUNDED_CHALLENGE,2025,2025-01,exness,89.01,59.8
AGGRESSIVE_FUNDED_CHALLENGE,2025,2025-02,exness,100.38,59.8
AGGRESSIVE_FUNDED_CHALLENGE,2025,2025-03,exness,78.85,59.8
AGGRESSIVE_FUNDED_CHALLENGE,2025,2025-04,exness,227.84,59.8
AGGRESSIVE_FUNDED_CHALLENGE,2025,2025-05,exness,199.06,59.8
AGGRESSIVE_FUNDED_CHALLENGE,2025,2025-06,exness,86.35,59.8
AGGRESSIVE_FUNDED_CHALLENGE,2025,2025-07,exness,83.2,59.8
AGGRESSIVE_FUNDED_CHALLENGE,2025,2025-08,exness,45.95,59.8
AGGRESSIVE_FUNDED_CHALLENGE,2025,2025-09,exness,109.57,59.8
AGGRESSIVE_FUNDED_CHALLENGE,2025,2025-10,exness,265.33,59.8
AGGRESSIVE_FUNDED_CHALLENGE,2025,2025-11,exness,46.44,59.8
AGGRESSIVE_FUNDED_CHALLENGE,2025,2025-12,exness,128.19,59.8
AGGRESSIVE_FUNDED_CHALLENGE,2021,2021-02,exness,50.31,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2021,2021-03,exness,101.58,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2021,2021-04,exness,125.05,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2021,2021-05,exness,42.33,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2021,2021-06,exness,29.02,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2021,2021-07,exness,30.96,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2021,2021-08,exness,113.68,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2021,2021-09,exness,95.05,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2021,2021-10,exness,77.4,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2021,2021-11,exness,102.55,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2021,2021-12,exness,58.29,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2022,2022-01,exness,56.11,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2022,2022-02,exness,87.8,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2022,2022-03,exness,301.13,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2022,2022-04,exness,76.43,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2022,2022-05,exness,94.09,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2022,2022-06,exness,36.52,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2022,2022-07,exness,103.04,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2022,2022-08,exness,60.95,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2022,2022-09,exness,61.19,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2022,2022-10,exness,59.98,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2022,2022-11,exness,57.32,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2022,2022-12,exness,61.68,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2023,2023-01,exness,53.45,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2023,2023-02,exness,36.52,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2023,2023-03,exness,130.37,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2023,2023-04,exness,80.3,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2023,2023-05,exness,52.73,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2023,2023-06,exness,23.7,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2023,2023-07,exness,22.98,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2023,2023-08,exness,21.28,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2023,2023-09,exness,39.91,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2023,2023-10,exness,77.64,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2023,2023-11,exness,52.49,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2023,2023-12,exness,36.76,0.0
AGGRESSIVE_FUNDED_CHALLENGE,2024,2024-01,exness,59.5,46.51
AGGRESSIVE_FUNDED_CHALLENGE,2024,2024-02,exness,23.7,46.51
AGGRESSIVE_FUNDED_CHALLENGE,2024,2024-03,exness,45.71,46.51
AGGRESSIVE_FUNDED_CHALLENGE,2024,2024-04,exness,89.97,46.51
AGGRESSIVE_FUNDED_CHALLENGE,2024,2024-05,exness,66.51,46.51
AGGRESSIVE_FUNDED_CHALLENGE,2024,2024-06,exness,33.62,46.51
AGGRESSIVE_FUNDED_CHALLENGE,2024,2024-07,exness,89.49,46.51
AGGRESSIVE_FUNDED_CHALLENGE,2024,2024-08,exness,52.49,46.51
AGGRESSIVE_FUNDED_CHALLENGE,2024,2024-09,exness,102.79,46.51
AGGRESSIVE_FUNDED_CHALLENGE,2024,2024-10,exness,82.48,46.51
AGGRESSIVE_FUNDED_CHALLENGE,2024,2024-11,exness,104.73,46.51
AGGRESSIVE_FUNDED_CHALLENGE,2024,2024-12,exness,91.18,46.51
AGGRESSIVE_FUNDED_CHALLENGE,2025,2025-01,exness,94.57,74.68
AGGRESSIVE_FUNDED_CHALLENGE,2025,2025-02,exness,106.66,74.68
AGGRESSIVE_FUNDED_CHALLENGE,2025,2025-03,exness,83.69,74.68
AGGRESSIVE_FUNDED_CHALLENGE,2025,2025-04,exness,240.9,74.68
AGGRESSIVE_FUNDED_CHALLENGE,2025,2025-05,exness,209.46,74.68
AGGRESSIVE_FUNDED_CHALLENGE,2025,2025-06,exness,90.46,74.68
